id,province_id,name,is_pickup_available
812,44,Ditsaan-Ramain,F
813,44,Ganassi,F
814,44,Kapai,F
815,44,Kapatagan,F
816,44,Lumba-Bayabao,F
817,44,Lumbaca-Unayan,F
818,44,Lumbatan,F
819,44,Lumbayanague,F
820,44,Madalum,F
821,44,Madamba,F
822,44,Maguing,F
823,44,Malabang,F
824,44,Marantao,F
825,44,Marawi City,F
826,44,Marogong,F
827,44,Masiu,F
828,44,Mulondo,F
829,44,Pagayawan,F
830,44,Piagapo,F
831,44,Picong,F
832,44,Poona Bayabao,F
833,44,Pualas,F
834,44,Saguiaran,F
835,44,Sultan Dumalondong,F
836,44,Tagoloan Ii,F
837,44,Tamparan,F
838,44,Taraka,F
839,44,Tubaran,F
840,44,Tugaya,F
841,44,Wao,F
842,41,Agoo,F
843,41,Aringay,F
844,41,Bacnotan,F
845,41,Bagulin,F
846,41,Balaoan,F
847,41,Bangar,F
848,41,Bauang,F
849,41,Burgos,F
850,41,Caba,F
851,41,Luna,F
852,41,Naguilian,F
853,41,Pugo,F
854,41,Rosario,F
855,41,San Fernando City,F
856,41,San Gabriel,F
857,41,San Juan,F
858,41,Santo Tomas,F
859,41,Santol,F
860,41,Sudipen,F
861,41,Tubao,F
862,45,Abuyog,F
863,45,Alangalang,F
864,45,Albuera,F
865,45,Babatngon,F
866,45,Barugo,F
867,45,Bato,F
868,45,Baybay City,F
869,45,Burauen,F
870,45,Calubian,F
871,45,Capoocan,F
872,45,Carigara,F
873,45,Dagami,F
874,45,Dulag,F
875,45,Hilongos,F
876,45,Hindang,F
877,45,Inopacan,F
878,45,Isabel,F
879,45,Jaro,F
880,45,Javier,F
881,45,Julita,F
882,45,Kananga,F
883,45,La Paz,F
884,45,Leyte,F
885,45,Macarthur,F
886,45,Mahaplag,F
887,45,Matag-Ob,F
888,45,Matalom,F
889,45,Mayorga,F
890,45,Merida,F
891,45,Ormoc City,F
892,45,Palo,F
893,45,Palompon,F
894,45,Pastrana,F
895,45,San Isidro,F
896,45,San Miguel,F
897,45,Santa Fe,F
898,45,Tabango,F
899,45,Tabontabon,F
900,45,Tacloban City,F
901,45,Tanauan,F
902,45,Tolosa,F
903,45,Tunga,F
904,45,Villaba,F
905,46,Ampatuan,F
906,46,Barira,F
907,46,Buldon,F
908,46,Buluan,F
909,46,Cotabato City,F
910,46,Datu Abdullah Sangki,F
911,46,Datu Anggal Midtimbang,F
912,46,Datu Blah T. Sinsuat,F
913,46,Datu Hoffer Ampatuan,F
914,46,Datu Odin Sinsuat,F
915,46,Datu Paglas,F
916,46,Datu Piang,F
917,46,Datu Salibo,F
918,46,Datu Saudi-Ampatuan,F
919,46,Datu Unsay,F
920,46,Gen. S. K. Pendatun,F
921,46,Guindulungan,F
922,46,Kabuntalan,F
923,46,Mamasapano,F
924,46,Mangudadatu,F
925,46,Matanog,F
926,46,Northern Kabuntalan,F
927,46,Pagagawan,F
928,46,Pagalungan,F
929,46,Paglat,F
930,46,Pandag,F
931,46,Parang,F
932,46,Rajah Buayan,F
933,46,Shariff Aguak,F
934,46,Shariff Saydona Mustapha,F
935,46,South Upi,F
936,46,Sultan Kudarat,F
937,46,Sultan Mastura,F
938,46,Sultan Sa Barongis,F
939,46,Talayan,F
940,46,Talitay,F
941,46,Upi,F
942,47,Boac,F
943,47,Buenavista,F
944,47,Gasan,F
945,47,Mogpog,F
946,47,Santa Cruz,F
947,47,Torrijos,F
948,48,Aroroy,F
949,48,Baleno,F
950,48,Balud,F
951,48,Batuan,F
952,48,Cataingan,F
953,48,Cawayan,F
954,48,Claveria,F
955,48,Dimasalang,F
956,48,Esperanza,F
957,48,Mandaon,F
958,48,Masbate City,F
959,48,Milagros,F
960,48,Mobo,F
961,48,Monreal,F
962,48,Palanas,F
963,48,Pio V. Corpuz,F
964,48,Placer,F
965,48,San Fernando,F
966,48,San Jacinto,F
967,48,San Pascual,F
968,48,Uson,F
969,50,Aloran,F
970,50,Baliangao,F
971,50,Bonifacio,F
972,50,Calamba,F
973,50,Clarin,F
974,50,Concepcion,F
975,50,Don Victoriano Chiongbian,F
976,50,Jimenez,F
977,50,Lopez Jaena,F
978,50,Oroquieta City,F
979,50,Ozamis City,F
980,50,Panaon,F
981,50,Plaridel,F
982,50,Sapang Dalaga,F
983,50,Sinacaban,F
984,50,Tangub City,F
985,50,Tudela,F
986,51,Alubijid,F
987,51,Balingasag,F
988,51,Balingoan,F
989,51,Binuangan,F
990,51,Cagayan de Oro City,F
991,51,Claveria,F
992,51,El Salvador City,F
993,51,Gingoog City,F
994,51,Gitagum,F
995,51,Initao,F
996,51,Jasaan,F
997,51,Kinoguitan,F
998,51,Lagonglong,F
999,51,Laguindingan,F
1000,51,Libertad,F
1001,51,Lugait,F
1002,51,Magsaysay,F
1003,51,Manticao,F
1004,51,Medina,F
1005,51,Naawan,F
1006,51,Opol,F
1007,51,Salay,F
1008,51,Sugbongcogon,F
1009,51,Tagoloan,F
1010,51,Talisayan,F
1011,51,Villanueva,F
1012,49,Caloocan City,T
1013,49,Las Pinas City,T
1014,49,Makati City,T
1015,49,Malabon City,T
1016,49,Mandaluyong City,T
1017,49,Manila,T
1018,49,Marikina City,T
1019,49,Muntinlupa City,T
1020,49,Navotas City,T
1021,49,Paranaque City,T
1022,49,Pasay City,T
1023,49,Pasig City,T
1024,49,Pateros,T
1025,49,Quezon City,T
1026,49,San Juan City,T
1027,49,Taguig City,T
1028,49,Valenzuela City,T
1029,53,Cauayan,F
1030,53,Enrique B. Magalona,F
1031,53,Escalante City,F
1032,53,Himamaylan City,F
1033,53,Hinigaran,F
1034,53,Hinoba-An,F
1035,53,Ilog,F
1036,53,Isabela,F
1037,53,Kabankalan City,F
1038,53,La Carlota City,F
1039,53,La Castellana,F
1040,53,Manapla,F
1041,53,Moises Padilla,F
1042,53,Murcia,F
1043,53,Pontevedra,F
1044,53,Pulupandan,F
1045,53,Sagay City,F
1046,53,Salvador Benedicto,F
1047,53,San Carlos City,F
1048,53,San Enrique,F
1049,53,Silay City,F
1050,53,Sipalay City,F
1051,53,Talisay City,F
1052,53,Toboso,F
1053,53,Valladolid,F
1054,53,Victorias City,F
1055,54,Amlan,F
1056,54,Ayungon,F
1057,54,Bacong,F
1058,54,Bais City,F
1059,54,Basay,F
1060,54,Bayawan City,F
1061,54,Bindoy,F
1062,54,Canlaon City,F
1063,54,Dauin,F
